"scientificName","decimalLongitude","decimalLatitude","individualCount","occurrenceStatus","coordinateUncertaintyInMeters","institutionCode","references"
"Betula nana L.",59.175,63.322,NA,"PRESENT",NA,"iNaturalist","https://www.inaturalist.org/observations/92560433"
"Betula nana L.",59.678,63.237,NA,"PRESENT",NA,"iNaturalist","https://www.inaturalist.org/observations/93011670"
"Betula nana L.",59.353,63.286,NA,"PRESENT",NA,"iNaturalist","https://www.inaturalist.org/observations/93018032"
"Betula nana L.",32.855,66.701,NA,"PRESENT",NA,"iNaturalist","https://www.inaturalist.org/observations/93075244"
"Betula nana L.",-122.624,55.407,NA,"PRESENT",24,"iNaturalist","https://www.inaturalist.org/observations/97519070"
"Betula nana L.",33.666,67.662,NA,"PRESENT",500,"iNaturalist","https://www.inaturalist.org/observations/98138861"
"Betula nana L.",65.532,67.062,NA,"PRESENT",NA,"iNaturalist","https://www.inaturalist.org/observations/98785822"
"Betula nana L.",-3.67,57.135,2,"PRESENT",5,NA,NA
"Betula nana L.",24.074,68.079,NA,"PRESENT",NA,NA,NA
"Betula nana L.",26.576,69.936,NA,"PRESENT",NA,NA,NA
"Betula nana L.",27.614,70.054,NA,"PRESENT",NA,NA,NA
"Betula nana L.",27.515,70.006,NA,"PRESENT",NA,NA,NA
"Betula nana L.",26.308,69.813,NA,"PRESENT",NA,NA,NA
"Betula nana L.",24.109,68.051,NA,"PRESENT",NA,NA,NA
"Betula nana L.",24.119,68.053,NA,"PRESENT",NA,NA,NA
"Betula nana L.",24.042,68.16,NA,"PRESENT",NA,NA,NA
"Betula nana L.",23.741,68.338,NA,"PRESENT",NA,NA,NA
"Betula nana L.",26.566,69.92,NA,"PRESENT",NA,NA,NA
"Betula nana L.",26.548,69.903,NA,"PRESENT",NA,NA,NA
"Betula nana L.",20.855,69.047,NA,"PRESENT",NA,NA,NA
"Betula nana L.",20.853,69.054,NA,"PRESENT",NA,NA,NA
"Betula nana L.",26.232,69.679,NA,"PRESENT",NA,NA,NA
"Betula nana L.",26.474,69.617,NA,"PRESENT",NA,NA,NA
"Betula nana L.",26.423,69.623,NA,"PRESENT",NA,NA,NA
"Betula nana L.",26.504,69.634,NA,"PRESENT",NA,NA,NA
"Betula nana L.",24.039,68.098,NA,"PRESENT",NA,NA,NA
"Betula nana L.",23.767,68.329,NA,"PRESENT",NA,NA,NA
"Betula nana L.",23.793,68.316,NA,"PRESENT",NA,NA,NA
"Betula nana L.",24.061,68.137,NA,"PRESENT",NA,NA,NA
"Betula nana L.",23.839,62.054,1000,"PRESENT",100,NA,NA
"Betula nana L.",23.471,61.9,NA,"PRESENT",1,NA,NA
"Betula nana L.",21.068,68.941,1,"PRESENT",25000,NA,NA
"Betula nana L.",26.717,67.837,NA,"PRESENT",3,NA,NA
"Betula nana L.",27.309,69.853,NA,"PRESENT",3,NA,NA
"Betula nana L.",26.718,67.837,NA,"PRESENT",3,NA,NA
"Betula nana L.",27.325,69.847,NA,"PRESENT",3,NA,NA
"Betula nana L.",27.32,69.854,NA,"PRESENT",3,NA,NA
"Betula nana L.",27.315,69.849,NA,"PRESENT",3,NA,NA
"Betula nana L.",27.309,69.854,NA,"PRESENT",3,NA,NA
"Betula nana L.",27.314,69.849,NA,"PRESENT",3,NA,NA
"Betula nana L.",26.721,61.77,NA,"PRESENT",1,NA,NA
"Betula nana L.",28.471,64.394,NA,"PRESENT",1,NA,NA
"Betula nana L.",28.286,66.106,NA,"PRESENT",1,NA,NA
"Betula nana L.",29.523,66.274,NA,"PRESENT",1,NA,NA
"Betula nana L.",28.863,66.007,NA,"PRESENT",1,NA,NA
"Betula nana L.",28.861,66.006,NA,"PRESENT",1,NA,NA
"Betula nana L.",24.149,63.357,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.325,69.703,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.3,69.703,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.326,69.712,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.274,69.703,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.325,69.694,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.557,63.932,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.598,63.95,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.599,63.967,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.66,63.967,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.762,63.976,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.129,63.946,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.129,63.955,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.491,64.239,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.491,64.248,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.514,64.275,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.496,64.329,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.665,64.731,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.666,64.74,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.945,64.835,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.946,64.844,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.783,64.927,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.329,64.883,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.307,64.875,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.325,64.839,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.282,64.83,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.221,64.849,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.074,64.86,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.902,64.818,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.955,64.804,NA,"PRESENT",100,NA,NA
"Betula nana L.",29.127,64.734,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.126,64.725,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.146,64.707,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.145,64.698,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.103,64.698,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.137,64.599,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.053,64.582,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.968,64.566,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.108,64.483,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.085,64.456,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.001,64.448,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.711,64.461,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.585,64.445,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.635,64.238,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.677,64.246,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.698,64.246,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.697,64.237,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.795,64.164,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.06,64.134,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.093,64.025,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.153,64.007,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.153,63.998,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.214,63.997,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.339,64.022,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.358,64.012,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.338,64.013,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.415,63.958,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.475,63.948,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.517,63.956,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.537,63.956,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.538,63.964,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.654,63.891,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.674,63.89,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.696,63.908,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.739,63.925,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.924,63.939,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.024,63.928,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.025,63.937,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.008,63.964,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.069,63.963,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.09,63.972,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.052,63.99,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.971,64.001,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.911,64.011,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.037,64.045,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.059,64.062,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.103,64.088,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.088,64.133,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.089,64.142,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.109,64.142,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.11,64.151,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.112,64.169,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.211,64.131,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.23,64.121,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.209,64.113,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.208,64.104,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.187,64.104,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.186,64.095,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.166,64.096,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.263,64.049,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.297,63.994,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.345,64.047,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.305,64.057,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.325,64.056,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.348,64.074,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.349,64.083,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.371,64.091,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.296,64.156,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.24,64.202,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.202,64.23,NA,"PRESENT",1000,NA,NA
"Betula nana L.",30.164,64.257,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.898,64.281,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.154,64.285,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.134,64.294,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.177,64.311,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.158,64.33,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.077,64.349,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.562,64.768,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.438,64.796,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.417,64.814,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.335,64.86,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.336,64.869,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.336,64.878,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.337,64.887,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.464,64.894,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.609,64.848,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.63,64.848,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.757,64.855,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.588,64.848,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.46,64.832,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.161,64.727,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.397,64.411,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.101,64.279,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.887,64.056,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.948,64.028,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.967,63.992,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.642,64.075,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.601,64.066,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.581,64.075,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.581,64.084,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.355,64.094,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.539,64.066,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.457,64.022,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.374,63.923,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.292,63.95,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.313,63.959,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.129,63.96,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.109,63.96,NA,"PRESENT",1000,NA,NA
"Betula nana L.",26.802,64.076,NA,"PRESENT",1000,NA,NA
"Betula nana L.",26.884,64.121,NA,"PRESENT",1000,NA,NA
"Betula nana L.",26.842,64.238,NA,"PRESENT",1000,NA,NA
"Betula nana L.",26.821,64.238,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.318,64.453,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.702,64.659,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.857,64.773,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.799,64.855,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.778,64.855,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.818,64.828,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.797,64.828,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.321,69.851,NA,"PRESENT",1000,NA,NA
"Betula nana L.",24.562,64.603,NA,"PRESENT",1000,NA,NA
"Betula nana L.",23.652,63.158,NA,"PRESENT",1000,NA,NA
"Betula nana L.",23.476,62.974,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.138,64.877,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.203,64.894,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.225,64.903,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.334,64.937,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.355,64.937,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.422,64.981,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.444,64.989,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.465,64.989,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.49,65.024,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.513,65.042,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.535,65.051,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.578,65.059,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.579,65.068,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.644,65.076,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.644,65.085,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.624,65.094,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.604,65.103,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.689,65.102,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.712,65.119,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.733,65.119,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.753,65.11,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.756,65.136,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.714,65.137,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.467,65.24,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.383,65.259,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.453,65.312,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.475,65.321,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.524,65.383,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.525,65.392,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.548,65.409,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.512,65.482,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.534,65.49,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.556,65.49,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.577,65.49,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.599,65.489,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.407,65.519,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.239,65.576,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.238,65.567,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.15,65.55,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.085,65.551,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.955,65.553,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.135,65.631,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.158,65.649,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.202,65.648,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.202,65.657,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.335,65.682,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.293,65.692,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.272,65.71,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.251,65.719,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.274,65.728,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.275,65.737,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.253,65.737,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.237,65.8,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.241,65.854,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.244,65.881,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.292,66.176,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.293,66.185,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.294,66.194,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.228,66.204,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.982,66.189,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.87,66.173,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.997,66.099,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.284,65.99,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.35,65.99,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.372,65.99,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.394,65.98,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.393,65.972,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.415,65.962,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.503,65.962,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.547,65.961,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.547,65.97,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.592,65.979,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.635,65.969,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.679,65.96,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.765,65.941,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.94,65.93,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.05,65.928,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.026,65.902,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.066,65.856,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.109,65.847,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.132,65.855,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.154,65.855,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.155,65.873,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.129,65.974,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.085,65.974,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.041,65.965,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.996,65.93,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.06,65.893,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.127,65.92,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.15,65.938,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.216,65.937,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.348,65.945,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.392,65.945,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.447,65.921,NA,"PRESENT",100,NA,NA
"Betula nana L.",28.434,65.917,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.479,65.926,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.479,65.935,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.523,65.934,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.521,65.908,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.543,65.907,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.52,65.89,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.541,65.871,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.562,65.853,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.584,65.853,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.695,65.87,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.695,65.879,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.936,65.867,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.318,65.978,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.447,65.94,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.511,65.921,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.495,65.985,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.474,65.994,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.525,66.065,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.483,66.083,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.215,66.312,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.284,66.329,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.307,66.346,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.407,66.219,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.656,66.26,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.678,66.26,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.568,66.27,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.544,66.253,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.644,66.144,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.666,66.143,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.842,66.131,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.746,66.07,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.808,66.024,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.432,66.012,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.245,65.899,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.548,65.858,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.569,65.849,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.68,65.856,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.679,65.847,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.7,65.837,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.722,65.837,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.764,65.827,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.786,65.827,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.807,65.818,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.99,65.886,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.884,65.915,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.82,65.934,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.798,65.934,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.69,65.954,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.603,65.965,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.559,65.966,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.248,66.177,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.225,66.177,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.101,66.008,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.359,66.184,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.358,66.175,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.336,66.175,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.287,66.122,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.286,66.113,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.241,66.105,NA,"PRESENT",1000,NA,NA
"Betula nana L.",29.227,65.944,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.924,66.011,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.924,66.002,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.778,65.815,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.755,65.788,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.711,65.78,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.599,65.736,NA,"PRESENT",1000,NA,NA
"Betula nana L.",28.429,65.644,NA,"PRESENT",100,NA,NA
"Betula nana L.",28.396,65.622,NA,"PRESENT",1000,NA,NA
